duration,protocol_type,service,flag,src_bytes,dst_bytes,failed_logins,traffic_count,logged_in,label,attack_type
0,tcp,ssh,S0,40,0,0,303,0,Intrusion/Attack,SYN Flood
0,tcp,other,REJ,20,0,0,166,0,Intrusion/Attack,Port Scan
11,tcp,smtp,SF,216,7115,0,21,1,Normal,Normal
14,tcp,http,SF,1374,3236,0,67,1,Normal,Normal
4,udp,dns,SF,1519,264,1,32,0,Normal,Normal
18,tcp,http,SF,1008,2922,0,10,1,Normal,Normal
19,tcp,http,SF,1464,2691,0,44,1,Normal,Normal
10,tcp,http,SF,156,799,0,27,1,Normal,Normal
10,tcp,smtp,SF,755,2407,0,1,1,Normal,Normal
1,tcp,http,SF,102,81,0,50,1,Normal,Normal
1,tcp,http,REJ,120,20,0,198,0,Intrusion/Attack,Port Scan
0,icmp,telnet,SH,120,0,0,174,0,Intrusion/Attack,Port Scan
15,tcp,ssh,SF,98,2517,0,9,1,Normal,Normal
1,udp,ssh,REJ,20,0,0,139,0,Intrusion/Attack,Port Scan
13,udp,dns,SF,302,1173,0,31,0,Normal,Normal
1,tcp,http,SF,2382,10281,0,13,1,Normal,Normal
36,udp,other,SF,1485,4114,0,1,0,Normal,Normal
1,tcp,http,S0,40,48,0,234,0,Intrusion/Attack,SYN Flood
4,udp,dns,SF,256,646,0,12,0,Normal,Normal
8,udp,dns,SF,2108,77,0,22,0,Normal,Normal
1,tcp,telnet,REJ,60,0,0,181,0,Intrusion/Attack,Port Scan
50,tcp,http,SF,70,1479,0,15,1,Normal,Normal
41,tcp,other,SF,1597,702,0,17,0,Normal,Normal
0,tcp,ftp,REJ,0,0,0,116,0,Intrusion/Attack,Port Scan
2,udp,ftp,S0,44,0,0,66,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,615,1361,0,11,1,Normal,Normal
1,tcp,ssh,S0,32,0,0,425,0,Intrusion/Attack,SYN Flood
0,udp,telnet,SF,44,0,0,208,0,Intrusion/Attack,Port Scan
0,tcp,smtp,REJ,0,0,0,325,0,Intrusion/Attack,SYN Flood
0,tcp,other,S0,0,0,0,290,0,Intrusion/Attack,SYN Flood
39,tcp,ftp,RSTO,262,208,2,35,0,Intrusion/Attack,Brute Force
24,udp,dns,SF,172,1516,0,15,0,Normal,Normal
8,tcp,ssh,SF,339,175,2,24,0,Intrusion/Attack,Brute Force
3,udp,dns,SF,408,9424,0,45,0,Normal,Normal
6,tcp,http,SF,324,301,0,5,1,Normal,Normal
4,tcp,http,SF,741,310,0,9,0,Normal,Normal
2,tcp,smtp,SF,1083,604,0,46,1,Normal,Normal
11,tcp,http,SF,171,1189,0,11,1,Normal,Normal
10,tcp,http,SF,443,3503,0,4,1,Normal,Normal
1,icmp,ftp,REJ,20,0,0,235,0,Intrusion/Attack,Port Scan
40,udp,dns,SF,423,1976,0,9,0,Normal,Normal
27,tcp,http,SF,819,1034,0,46,1,Normal,Normal
7,tcp,ssh,SF,682,3446,0,11,1,Normal,Normal
0,tcp,ssh,REJ,20,0,0,229,0,Intrusion/Attack,Port Scan
7,udp,dns,SF,1755,3014,0,26,0,Normal,Normal
2,tcp,smtp,SF,643,472,0,18,1,Normal,Normal
34,tcp,smtp,SF,316,3624,0,1,1,Normal,Normal
1,tcp,http,S0,64,0,0,376,0,Intrusion/Attack,SYN Flood
1,tcp,ssh,S0,40,0,0,320,0,Intrusion/Attack,SYN Flood
3,udp,dns,SF,285,3675,0,1,0,Normal,Normal
36,tcp,smtp,SF,30,1954,0,13,1,Normal,Normal
0,tcp,smtp,SF,2252,3342,0,7,1,Normal,Normal
29,tcp,smtp,RSTO,289,942,0,1,1,Normal,Normal
1,tcp,http,RSTO,128,0,0,231,0,Intrusion/Attack,SYN Flood
26,tcp,ssh,SF,439,129,3,30,0,Intrusion/Attack,Brute Force
0,tcp,http,REJ,393,3877,0,41,1,Normal,Normal
47,tcp,ssh,SF,103,3284,0,4,0,Normal,Normal
29,udp,dns,SF,339,3448,0,1,0,Normal,Normal
37,tcp,smtp,SF,1097,9255,0,6,1,Normal,Normal
6,udp,dns,SF,2588,6275,1,3,0,Normal,Normal
0,tcp,http,S0,128,48,0,235,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,64,0,0,226,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,315,3591,0,7,1,Normal,Normal
8,tcp,http,SF,1568,1623,0,9,1,Normal,Normal
5,tcp,ssh,SF,275,4518,0,17,1,Normal,Normal
0,tcp,ssh,S0,40,0,0,256,0,Intrusion/Attack,SYN Flood
8,tcp,http,SF,36,1744,0,3,1,Normal,Normal
8,tcp,telnet,SF,158,296,4,37,0,Intrusion/Attack,Brute Force
63,tcp,http,REJ,38,3036,0,12,1,Normal,Normal
1,tcp,http,SF,242,3537,0,40,1,Normal,Normal
1,tcp,dns,REJ,44,20,0,188,0,Intrusion/Attack,Port Scan
27,tcp,http,SF,244,3733,0,10,1,Normal,Normal
20,tcp,http,SF,1377,6924,0,22,1,Normal,Normal
38,tcp,http,SF,480,3017,0,6,1,Normal,Normal
18,tcp,other,SF,1038,1131,0,56,0,Normal,Normal
0,tcp,http,S0,40,0,0,249,0,Intrusion/Attack,SYN Flood
13,tcp,http,SF,234,2450,0,95,1,Normal,Normal
5,icmp,other,SF,1330,9,0,11,0,Normal,Normal
9,tcp,http,SF,316,9652,0,2,1,Normal,Normal
9,icmp,other,SF,836,1640,0,9,0,Normal,Normal
45,tcp,smtp,SF,62,150,0,55,1,Normal,Normal
9,udp,dns,SF,355,790,0,7,0,Normal,Normal
11,tcp,ftp,SF,473,310,2,25,0,Intrusion/Attack,Brute Force
19,tcp,smtp,SF,30,2029,0,1,1,Normal,Normal
1,tcp,ssh,S0,64,0,0,210,0,Intrusion/Attack,SYN Flood
0,tcp,ssh,S0,0,48,0,270,0,Intrusion/Attack,SYN Flood
1,udp,dns,SF,1302,4282,0,11,0,Normal,Normal
18,tcp,telnet,SF,182,347,2,30,0,Intrusion/Attack,Brute Force
14,udp,dns,SF,344,640,0,26,0,Normal,Normal
11,tcp,http,SF,1874,1211,0,11,1,Normal,Normal
35,tcp,ftp,REJ,841,235,3,27,0,Intrusion/Attack,Brute Force
0,tcp,other,S0,0,0,0,353,0,Intrusion/Attack,SYN Flood
5,tcp,http,SF,936,3283,0,21,1,Normal,Normal
13,tcp,http,SF,960,1137,0,26,1,Normal,Normal
4,tcp,ssh,REJ,556,1437,0,3,1,Normal,Normal
5,tcp,ssh,SF,763,760,0,4,1,Normal,Normal
13,tcp,http,SF,1537,1512,0,4,1,Normal,Normal
1,udp,other,SF,101,207,0,11,0,Normal,Normal
1,tcp,ssh,S0,0,0,0,223,0,Intrusion/Attack,Port Scan
14,tcp,ssh,SF,1122,2093,1,26,0,Normal,Normal
19,icmp,other,SF,212,2886,0,20,0,Normal,Normal
5,tcp,smtp,SF,238,1044,0,7,1,Normal,Normal
10,tcp,http,SF,293,1357,0,52,1,Normal,Normal
11,tcp,ssh,SF,309,998,0,36,1,Normal,Normal
37,tcp,ftp,SF,344,275,3,28,0,Intrusion/Attack,Brute Force
23,tcp,smtp,SF,30,3938,0,18,1,Normal,Normal
2,icmp,ssh,S0,44,0,0,185,0,Intrusion/Attack,Port Scan
37,tcp,http,SF,286,2850,0,18,1,Normal,Normal
4,tcp,http,SF,30,190,0,3,1,Normal,Normal
37,tcp,ssh,SF,362,1090,0,13,1,Normal,Normal
13,tcp,http,SF,380,83,0,27,1,Normal,Normal
44,tcp,http,SF,1936,6904,0,19,1,Normal,Normal
4,tcp,ssh,SF,63,5460,0,17,1,Normal,Normal
3,tcp,ssh,SF,1626,509,0,55,1,Normal,Normal
28,udp,dns,SF,97,2083,0,11,0,Normal,Normal
7,tcp,http,SF,147,2873,0,48,1,Normal,Normal
0,tcp,ssh,S0,128,0,0,260,0,Intrusion/Attack,SYN Flood
4,tcp,ssh,SF,481,488,0,12,1,Normal,Normal
33,tcp,telnet,SF,323,117,3,36,0,Intrusion/Attack,Brute Force
10,tcp,ssh,SF,765,159,2,23,0,Intrusion/Attack,Brute Force
60,udp,dns,SF,765,1140,0,18,0,Normal,Normal
7,tcp,http,SF,287,2,0,36,1,Normal,Normal
6,tcp,ftp,SF,519,1238,0,27,0,Normal,Normal
2,tcp,http,SF,2472,274,0,40,1,Normal,Normal
8,tcp,ssh,SF,307,1490,0,23,1,Normal,Normal
1,tcp,ssh,SF,327,9813,0,3,1,Normal,Normal
2,tcp,smtp,SF,103,1310,0,31,0,Normal,Normal
2,tcp,ftp,SF,30,1315,0,11,1,Normal,Normal
17,tcp,http,SF,423,862,0,4,1,Normal,Normal
0,tcp,http,SF,353,442,0,14,1,Normal,Normal
34,udp,dns,SF,402,2433,0,37,0,Normal,Normal
36,tcp,ssh,SF,293,3577,0,38,1,Normal,Normal
1,tcp,http,S0,64,0,0,277,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,SF,1043,411,0,62,1,Normal,Normal
13,tcp,ssh,SF,176,1649,0,67,1,Normal,Normal
1,tcp,http,SF,1184,1945,0,57,1,Normal,Normal
12,tcp,http,SF,576,489,0,7,1,Normal,Normal
1,tcp,ssh,S0,128,0,0,256,0,Intrusion/Attack,SYN Flood
12,tcp,http,SF,1268,2638,0,49,1,Normal,Normal
10,tcp,telnet,REJ,254,223,6,19,0,Intrusion/Attack,Brute Force
11,tcp,http,SF,232,2640,0,14,1,Normal,Normal
1,udp,http,REJ,60,0,0,156,0,Intrusion/Attack,Port Scan
22,tcp,http,SF,30,1160,0,26,1,Normal,Normal
4,tcp,http,RSTO,1734,59,0,21,1,Normal,Normal
2,udp,ftp,REJ,20,20,0,178,0,Intrusion/Attack,Port Scan
4,tcp,smtp,SF,1518,15938,0,25,1,Normal,Normal
2,tcp,smtp,SF,155,1039,0,18,0,Normal,Normal
0,tcp,other,S0,120,0,0,236,0,Intrusion/Attack,Port Scan
0,tcp,ssh,S0,64,0,0,283,0,Intrusion/Attack,SYN Flood
9,tcp,ssh,SF,482,560,0,13,1,Normal,Normal
0,tcp,smtp,REJ,60,0,0,134,0,Intrusion/Attack,Port Scan
1,icmp,other,SF,150,1002,0,16,0,Normal,Normal
37,tcp,http,SF,289,3632,0,5,1,Normal,Normal
13,tcp,http,SF,415,780,0,2,1,Normal,Normal
4,tcp,ftp,SF,597,412,3,24,0,Intrusion/Attack,Brute Force
4,tcp,http,SF,443,216,0,12,1,Normal,Normal
2,udp,dns,SF,926,1015,0,7,0,Normal,Normal
1,tcp,dns,S0,120,0,0,168,0,Intrusion/Attack,Port Scan
0,tcp,smtp,S0,32,0,0,290,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,S0,0,20,0,225,0,Intrusion/Attack,Port Scan
2,udp,telnet,RSTR,20,0,0,149,0,Intrusion/Attack,Port Scan
1,udp,telnet,SF,120,0,0,106,0,Intrusion/Attack,Port Scan
2,udp,telnet,S0,60,0,0,103,0,Intrusion/Attack,Port Scan
14,udp,dns,SF,365,1382,0,23,0,Normal,Normal
76,udp,dns,SF,706,4052,0,73,0,Normal,Normal
0,tcp,http,S0,64,48,0,274,0,Intrusion/Attack,SYN Flood
12,udp,other,SF,39,3639,0,13,0,Normal,Normal
9,tcp,ftp,SF,203,138,0,1,1,Normal,Normal
0,tcp,http,S0,0,0,0,292,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,40,48,0,331,0,Intrusion/Attack,SYN Flood
6,tcp,http,SF,726,648,0,7,1,Normal,Normal
10,tcp,other,SF,672,143,0,20,0,Normal,Normal
3,udp,dns,SF,579,3243,0,2,0,Normal,Normal
15,tcp,ssh,SF,316,1815,0,1,0,Normal,Normal
4,udp,dns,SF,172,1736,0,3,0,Normal,Normal
3,tcp,http,SF,40,336,0,31,1,Normal,Normal
0,tcp,http,SF,34,7651,0,34,1,Normal,Normal
5,udp,dns,SF,30,237,0,12,0,Normal,Normal
2,tcp,http,SF,259,1499,0,45,1,Normal,Normal
0,tcp,http,S0,64,0,0,279,0,Intrusion/Attack,SYN Flood
32,tcp,http,SF,331,1229,0,2,1,Normal,Normal
12,tcp,http,SF,30,196,0,2,1,Normal,Normal
3,tcp,http,SF,317,126,0,12,1,Normal,Normal
10,tcp,http,SF,41,177,0,14,1,Normal,Normal
0,tcp,http,S0,40,48,0,316,0,Intrusion/Attack,SYN Flood
6,tcp,http,SF,362,153,0,7,0,Normal,Normal
0,tcp,ssh,S0,0,0,0,305,0,Intrusion/Attack,SYN Flood
14,tcp,ssh,SF,230,313,2,33,0,Intrusion/Attack,Brute Force
15,udp,dns,SF,398,6485,0,12,0,Normal,Normal
9,tcp,smtp,SF,261,2992,0,3,1,Normal,Normal
0,tcp,ssh,S0,32,0,0,387,0,Intrusion/Attack,SYN Flood
13,tcp,http,SF,30,3435,0,8,1,Normal,Normal
0,tcp,http,S0,0,0,0,246,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,0,0,428,0,Intrusion/Attack,SYN Flood
20,tcp,http,SF,808,144,0,2,0,Normal,Normal
34,tcp,http,SF,444,6809,0,14,1,Normal,Normal
22,tcp,http,SF,1270,4472,0,19,1,Normal,Normal
0,tcp,http,S0,128,0,0,258,0,Intrusion/Attack,SYN Flood
4,tcp,smtp,SF,263,1398,0,10,1,Normal,Normal
2,tcp,ssh,REJ,1882,3201,0,4,0,Normal,Normal
13,tcp,ssh,RSTO,373,142,3,22,0,Intrusion/Attack,Brute Force
8,tcp,http,SF,501,116,0,3,1,Normal,Normal
24,tcp,http,SF,698,2828,0,5,1,Normal,Normal
23,tcp,http,SF,393,2387,0,20,1,Normal,Normal
21,tcp,http,REJ,636,1154,0,3,1,Normal,Normal
3,tcp,ftp,SF,603,1241,0,15,1,Normal,Normal
0,tcp,http,RSTO,128,0,0,363,0,Intrusion/Attack,SYN Flood
22,tcp,ftp,SF,245,1578,1,18,1,Normal,Normal
1,tcp,smtp,SF,1778,985,2,62,1,Normal,Normal
0,tcp,http,RSTO,32,0,0,298,0,Intrusion/Attack,SYN Flood
33,tcp,telnet,REJ,156,289,5,26,0,Intrusion/Attack,Brute Force
11,icmp,other,SF,1532,208,0,10,0,Normal,Normal
29,tcp,ftp,REJ,361,290,3,29,0,Intrusion/Attack,Brute Force
10,tcp,http,SF,148,3457,0,20,1,Normal,Normal
0,tcp,other,S0,0,20,0,236,0,Intrusion/Attack,Port Scan
0,tcp,ssh,S0,40,0,0,150,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,0,0,476,0,Intrusion/Attack,SYN Flood
7,udp,dns,SF,91,4811,0,6,0,Normal,Normal
8,tcp,smtp,SF,392,1726,0,6,1,Normal,Normal
43,tcp,http,SF,248,157,0,32,1,Normal,Normal
15,tcp,telnet,SF,751,67,4,43,0,Intrusion/Attack,Brute Force
7,tcp,http,SF,1166,1153,0,7,1,Normal,Normal
1,tcp,ssh,S0,120,0,0,66,0,Intrusion/Attack,Port Scan
13,tcp,ssh,REJ,790,311,4,37,0,Intrusion/Attack,Brute Force
28,udp,dns,SF,903,3618,0,5,0,Normal,Normal
0,tcp,http,S0,32,0,0,316,0,Intrusion/Attack,SYN Flood
0,tcp,http,SF,2452,531,0,14,1,Normal,Normal
5,tcp,ssh,SF,337,8310,0,14,1,Normal,Normal
9,tcp,http,SF,554,382,0,9,1,Normal,Normal
24,tcp,ssh,SF,207,300,5,32,0,Intrusion/Attack,Brute Force
45,tcp,http,SF,314,1325,0,15,1,Normal,Normal
3,tcp,http,SF,365,1635,0,50,1,Normal,Normal
2,tcp,telnet,REJ,44,0,0,113,0,Intrusion/Attack,Port Scan
9,tcp,ssh,SF,460,745,0,7,1,Normal,Normal
1,icmp,ftp,REJ,20,0,0,186,0,Intrusion/Attack,Port Scan
7,tcp,ftp,SF,144,8503,0,37,1,Normal,Normal
1,tcp,telnet,S0,0,0,0,45,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,1638,5914,1,34,1,Normal,Normal
4,tcp,other,SF,580,2260,0,26,0,Normal,Normal
1,tcp,ssh,REJ,628,415,3,27,0,Intrusion/Attack,Brute Force
9,tcp,http,SF,408,3430,0,11,1,Normal,Normal
11,tcp,smtp,SF,2039,1191,0,56,0,Normal,Normal
11,udp,dns,SF,860,116,0,29,0,Normal,Normal
7,tcp,http,REJ,870,2926,0,7,0,Normal,Normal
0,tcp,smtp,S0,64,0,0,302,0,Intrusion/Attack,SYN Flood
0,tcp,ssh,SF,264,3687,0,25,0,Normal,Normal
33,tcp,ftp,SF,523,198,4,27,0,Intrusion/Attack,Brute Force
14,udp,dns,SF,91,79,0,16,0,Normal,Normal
22,tcp,telnet,SF,589,94,2,27,0,Intrusion/Attack,Brute Force
26,icmp,other,SF,847,502,0,7,0,Normal,Normal
0,tcp,http,S0,128,0,0,395,0,Intrusion/Attack,SYN Flood
6,tcp,http,SF,929,1818,0,16,1,Normal,Normal
20,tcp,other,SF,1068,4685,2,5,0,Normal,Normal
1,icmp,http,RSTR,0,20,0,224,0,Intrusion/Attack,Port Scan
13,tcp,http,SF,425,2034,0,6,1,Normal,Normal
48,tcp,http,SF,665,2303,0,2,1,Normal,Normal
2,udp,dns,SF,116,4044,0,12,0,Normal,Normal
19,tcp,http,SF,759,53,0,4,1,Normal,Normal
4,udp,dns,SF,30,983,0,1,0,Normal,Normal
0,tcp,http,SF,175,5291,0,4,1,Normal,Normal
3,tcp,http,SF,135,1340,0,5,0,Normal,Normal
1,tcp,ftp,SF,649,5070,0,22,1,Normal,Normal
0,tcp,http,S0,40,48,0,444,0,Intrusion/Attack,SYN Flood
6,tcp,http,SF,1963,2759,0,5,1,Normal,Normal
8,tcp,http,SF,1569,262,0,13,1,Normal,Normal
0,tcp,http,S0,32,0,0,368,0,Intrusion/Attack,SYN Flood
42,tcp,http,SF,810,1770,0,8,1,Normal,Normal
10,tcp,http,SF,157,22,0,11,0,Normal,Normal
35,tcp,ssh,REJ,355,304,5,28,0,Intrusion/Attack,Brute Force
3,udp,dns,SF,1660,2154,0,12,0,Normal,Normal
39,udp,dns,SF,839,737,0,18,0,Normal,Normal
6,tcp,http,SF,2799,2233,0,2,1,Normal,Normal
35,tcp,http,SF,1258,1741,0,4,1,Normal,Normal
4,tcp,http,SF,1023,235,0,1,1,Normal,Normal
0,tcp,smtp,S0,32,0,0,239,0,Intrusion/Attack,SYN Flood
2,udp,smtp,S0,0,0,0,170,0,Intrusion/Attack,Port Scan
0,tcp,telnet,SH,60,20,0,165,0,Intrusion/Attack,Port Scan
6,tcp,http,SF,116,1681,0,18,1,Normal,Normal
0,tcp,other,S0,40,0,0,399,0,Intrusion/Attack,SYN Flood
2,udp,dns,SF,510,769,0,14,0,Normal,Normal
9,tcp,smtp,SF,505,4093,0,27,1,Normal,Normal
14,tcp,http,SF,236,2309,0,1,1,Normal,Normal
16,tcp,http,SF,298,936,0,13,1,Normal,Normal
1,tcp,http,S0,32,0,0,380,0,Intrusion/Attack,SYN Flood
26,tcp,ftp,SF,398,420,6,30,0,Intrusion/Attack,Brute Force
1,tcp,smtp,S0,40,0,0,284,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,32,0,0,310,0,Intrusion/Attack,SYN Flood
18,tcp,ssh,SF,179,162,2,25,0,Intrusion/Attack,Brute Force
16,tcp,smtp,SF,104,1019,0,21,1,Normal,Normal
9,tcp,ssh,SF,234,1989,0,3,0,Normal,Normal
25,tcp,smtp,SF,1204,1593,0,26,1,Normal,Normal
2,tcp,smtp,REJ,0,20,0,140,0,Intrusion/Attack,Port Scan
2,udp,dns,SF,0,20,0,117,0,Intrusion/Attack,Port Scan
31,tcp,http,SF,2480,1722,0,9,1,Normal,Normal
3,tcp,smtp,SF,724,47,0,26,1,Normal,Normal
4,tcp,http,SF,232,674,0,13,1,Normal,Normal
2,tcp,other,REJ,44,20,0,66,0,Intrusion/Attack,Port Scan
12,tcp,ftp,SF,143,46,3,17,0,Intrusion/Attack,Brute Force
9,tcp,http,SF,2191,665,0,23,1,Normal,Normal
1,tcp,http,S0,64,0,0,424,0,Intrusion/Attack,SYN Flood
0,icmp,other,SF,818,600,0,33,0,Normal,Normal
1,tcp,http,SF,595,1794,0,34,1,Normal,Normal
3,tcp,http,SF,351,828,0,24,1,Normal,Normal
25,tcp,ftp,SF,145,2077,0,9,0,Normal,Normal
18,tcp,http,SF,30,776,0,3,1,Normal,Normal
1,tcp,http,SF,44,0,0,165,0,Intrusion/Attack,Port Scan
45,tcp,http,SF,220,1604,0,37,1,Normal,Normal
1,udp,ssh,REJ,120,0,0,169,0,Intrusion/Attack,Port Scan
5,tcp,other,SF,193,1152,0,8,0,Normal,Normal
0,tcp,smtp,S0,0,0,0,290,0,Intrusion/Attack,SYN Flood
7,udp,dns,SF,132,6809,0,31,0,Normal,Normal
2,tcp,ftp,SH,0,0,0,193,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,64,48,0,350,0,Intrusion/Attack,SYN Flood
11,tcp,http,SF,802,271,0,5,1,Normal,Normal
11,tcp,http,SF,30,1006,0,8,1,Normal,Normal
8,tcp,http,SF,154,1769,0,7,1,Normal,Normal
0,tcp,http,SF,181,516,0,9,1,Normal,Normal
3,tcp,smtp,SF,405,677,0,7,1,Normal,Normal
13,udp,dns,SF,145,1011,0,2,0,Normal,Normal
35,tcp,ssh,RSTO,241,89,3,25,0,Intrusion/Attack,Brute Force
12,tcp,http,SF,469,213,0,8,1,Normal,Normal
0,tcp,ssh,S0,64,0,0,376,0,Intrusion/Attack,SYN Flood
16,tcp,http,SF,363,3155,0,3,1,Normal,Normal
19,tcp,http,SF,976,1669,0,7,1,Normal,Normal
13,tcp,ssh,REJ,843,360,5,24,0,Intrusion/Attack,Brute Force
0,udp,dns,SF,1737,2807,0,4,0,Normal,Normal
46,tcp,smtp,SF,1236,837,0,6,1,Normal,Normal
2,udp,http,REJ,0,0,0,212,0,Intrusion/Attack,Port Scan
31,tcp,telnet,SF,216,364,5,35,0,Intrusion/Attack,Brute Force
36,udp,dns,SF,884,1206,0,5,0,Normal,Normal
2,icmp,dns,SH,120,0,0,174,0,Intrusion/Attack,Port Scan
11,tcp,http,SF,30,4253,0,18,1,Normal,Normal
4,tcp,ssh,SF,30,4812,0,3,1,Normal,Normal
1,tcp,ssh,SF,469,3490,0,1,1,Normal,Normal
0,tcp,http,SF,717,4476,0,1,1,Normal,Normal
2,tcp,http,SF,565,3007,0,20,0,Normal,Normal
16,icmp,other,SF,742,92,0,11,0,Normal,Normal
31,icmp,other,SF,1356,464,0,2,0,Normal,Normal
6,udp,dns,SF,144,1697,0,13,0,Normal,Normal
10,tcp,smtp,SF,174,4988,0,18,0,Normal,Normal
2,udp,http,SF,60,20,0,235,0,Intrusion/Attack,Port Scan
36,tcp,ftp,SF,97,465,0,5,1,Normal,Normal
18,tcp,http,SF,137,1096,0,16,1,Normal,Normal
17,tcp,http,SF,30,1848,0,84,1,Normal,Normal
2,tcp,smtp,SF,30,1870,0,16,1,Normal,Normal
5,tcp,ssh,SF,1578,1236,0,9,1,Normal,Normal
8,tcp,ssh,SF,560,350,3,22,0,Intrusion/Attack,Brute Force
8,tcp,http,SF,274,1654,0,12,1,Normal,Normal
15,udp,other,SF,2009,394,0,15,0,Normal,Normal
24,tcp,ssh,RSTO,369,377,2,21,0,Intrusion/Attack,Brute Force
0,udp,dns,SF,174,972,0,3,0,Normal,Normal
0,tcp,http,S0,40,0,0,341,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,S0,44,0,0,237,0,Intrusion/Attack,Port Scan
8,tcp,http,SF,67,103,0,13,1,Normal,Normal
24,tcp,http,SF,1320,2844,0,1,1,Normal,Normal
1,tcp,http,S0,128,0,0,353,0,Intrusion/Attack,SYN Flood
9,tcp,http,SF,1390,384,0,17,1,Normal,Normal
26,tcp,smtp,SF,121,1117,0,11,0,Normal,Normal
12,tcp,other,SF,547,1119,0,30,0,Normal,Normal
15,udp,other,SF,402,874,0,4,0,Normal,Normal
11,tcp,smtp,SF,2254,1588,0,13,1,Normal,Normal
1,icmp,telnet,RSTR,60,0,0,110,0,Intrusion/Attack,Port Scan
19,tcp,smtp,SF,2250,634,0,5,1,Normal,Normal
10,tcp,http,SF,1093,3073,0,3,1,Normal,Normal
3,tcp,http,SF,535,1227,0,33,1,Normal,Normal
1,tcp,http,REJ,120,20,0,260,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,119,382,1,23,1,Normal,Normal
0,tcp,ssh,SF,1326,51,0,13,1,Normal,Normal
1,tcp,dns,SH,20,0,0,179,0,Intrusion/Attack,Port Scan
19,udp,dns,SF,54,3487,0,27,0,Normal,Normal
11,tcp,other,SF,30,5188,0,4,0,Normal,Normal
3,tcp,http,REJ,288,388,0,10,1,Normal,Normal
38,tcp,http,SF,694,1375,0,28,1,Normal,Normal
25,icmp,other,SF,371,3118,0,2,0,Normal,Normal
18,tcp,ssh,REJ,868,2605,0,35,1,Normal,Normal
20,tcp,ssh,SF,654,311,3,29,0,Intrusion/Attack,Brute Force
0,tcp,http,SF,134,3296,0,18,1,Normal,Normal
4,tcp,smtp,SF,644,3446,0,31,1,Normal,Normal
20,tcp,http,SF,1518,20,0,29,1,Normal,Normal
20,udp,dns,SF,102,5408,0,4,0,Normal,Normal
1,tcp,ssh,SH,120,0,0,132,0,Intrusion/Attack,Port Scan
22,tcp,ssh,REJ,775,279,4,32,0,Intrusion/Attack,Brute Force
35,tcp,http,SF,924,2182,0,36,1,Normal,Normal
10,tcp,http,SF,370,1870,0,17,1,Normal,Normal
34,tcp,smtp,SF,512,4871,0,10,0,Normal,Normal
11,udp,dns,SF,236,481,0,21,0,Normal,Normal
27,icmp,other,SF,30,2302,0,2,0,Normal,Normal
2,tcp,ftp,RSTR,120,0,0,198,0,Intrusion/Attack,Port Scan
20,tcp,http,SF,1813,132,0,18,1,Normal,Normal
0,tcp,ssh,RSTO,120,2536,0,25,1,Normal,Normal
1,udp,dns,SF,926,1783,0,9,0,Normal,Normal
0,tcp,dns,S0,20,0,0,239,0,Intrusion/Attack,Port Scan
17,tcp,smtp,SF,1842,2358,0,19,1,Normal,Normal
25,udp,dns,SF,30,2568,0,16,0,Normal,Normal
6,udp,dns,SF,292,3932,0,4,0,Normal,Normal
2,icmp,other,SF,472,3778,0,11,0,Normal,Normal
1,tcp,http,SF,1792,1140,0,26,1,Normal,Normal
0,tcp,http,SF,1959,2093,0,10,1,Normal,Normal
11,tcp,ftp,REJ,606,54,2,29,0,Intrusion/Attack,Brute Force
4,tcp,ssh,RSTO,706,8076,0,12,1,Normal,Normal
0,udp,dns,SF,305,283,0,25,0,Normal,Normal
10,tcp,http,SF,383,8184,0,32,1,Normal,Normal
3,icmp,other,SF,100,5857,0,10,0,Normal,Normal
8,tcp,other,SF,219,1554,0,1,0,Normal,Normal
17,tcp,http,SF,204,2191,0,15,1,Normal,Normal
35,tcp,http,SF,344,4552,0,7,1,Normal,Normal
53,udp,dns,SF,72,788,0,2,0,Normal,Normal
9,udp,dns,SF,315,514,0,26,0,Normal,Normal
0,tcp,http,S0,64,48,0,415,0,Intrusion/Attack,SYN Flood
34,tcp,ftp,SF,597,104,2,29,0,Intrusion/Attack,Brute Force
7,tcp,http,SF,575,2071,0,7,0,Normal,Normal
20,tcp,smtp,REJ,478,750,0,13,1,Normal,Normal
0,tcp,http,S0,128,0,0,381,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,REJ,60,0,0,162,0,Intrusion/Attack,Port Scan
1,tcp,http,S0,32,0,0,386,0,Intrusion/Attack,SYN Flood
2,tcp,http,SF,1524,629,0,31,1,Normal,Normal
0,tcp,smtp,S0,64,0,0,339,0,Intrusion/Attack,SYN Flood
30,tcp,http,SF,648,1824,0,15,1,Normal,Normal
15,tcp,ssh,REJ,369,285,0,79,1,Normal,Normal
